EXERCÍCIO,CÓDIGO ÓRGÃO SUPERIOR,NOME ÓRGÃO SUPERIOR,CÓDIGO ÓRGÃO SUBORDINADO,NOME ÓRGÃO SUBORDINADO,CÓDIGO UNIDADE ORÇAMENTÁRIA,NOME UNIDADE ORÇAMENTÁRIA,CÓDIGO FUNÇÃO,NOME FUNÇÃO,CÓDIGO SUBFUNÇÃO,NOME SUBFUNÇÃO,CÓDIGO PROGRAMA ORÇAMENTÁRIO,NOME PROGRAMA ORÇAMENTÁRIO,CÓDIGO AÇÃO,NOME AÇÃO,CÓDIGO CATEGORIA ECONÔMICA,NOME CATEGORIA ECONÔMICA,CÓDIGO GRUPO DE DESPESA,NOME GRUPO DE DESPESA,CÓDIGO ELEMENTO DE DESPESA,NOME ELEMENTO DE DESPESA,ORÇAMENTO INICIAL (R$),ORÇAMENTO ATUALIZADO (R$),ORÇAMENTO EMPENHADO (R$),ORÇAMENTO REALIZADO (R$),% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,96,Ressarcimento de Despesas de Pessoal Requisitado,4700000.0,4700000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,333,Empregabilidade,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",20Z1,QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,34573631.0,34573631.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,0,Não informado,914721254.24,914721254.24,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,333,Empregabilidade,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",20Z1,QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,30720000.0,30720000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,0,Não informado,1912575.44,1912575.44,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,333,Empregabilidade,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",20Z1,QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,100000.0,100000.0,100000.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,96,Ressarcimento de Despesas de Pessoal Requisitado,400294.56,400294.56,400294.56,33357.88,8.33
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,333,Empregabilidade,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",20Z1,QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,100000.0,100000.0,100000.0,6160.9,6.16
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,16,Outras Despesas Variáveis - Pessoal Civil,300000.0,300000.0,300000.0,162651.86,54.22
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,333,Empregabilidade,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",20Z1,QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,20000000.0,20000000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,16,Outras Despesas Variáveis - Pessoal Civil,200000.0,200000.0,200000.0,13943.13,6.97
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,333,Empregabilidade,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",20Z1,QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,5000000.0,5000000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,7,Contribuição a Entidades Fechadas de Previdência,5600000.0,5600000.0,5600000.0,2159618.2,38.56
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,333,Empregabilidade,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",20Z1,QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,15673000.0,15673000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,13,Obrigações Patronais,1400.0,1400.0,1400.0,685.78,48.98
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,130000.0,130000.0,14877.77,7814.69,6.01
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,13,Obrigações Patronais,368000.0,368000.0,368000.0,6699.35,1.82
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,36,Outros Serviços de Terceiros - Pessoa Física,62150.8,62150.8,51250.0,31880.92,51.3
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,13,Obrigações Patronais,350000.0,350000.0,350000.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,36,Outros Serviços de Terceiros - Pessoa Física,20000.0,20000.0,12000.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,91,Sentenças Judiciais,150000.0,150000.0,150000.0,59679.59,39.79
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,200000.0,200000.0,172374.82,6157.52,3.08
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,168689.34,168689.34,100678.75,12478.18,7.4
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,320000.0,320000.0,320000.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,36,Outros Serviços de Terceiros - Pessoa Física,463542.19,463542.19,349245.83,58130.19,12.54
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,4,DESPESAS DE CAPITAL,4,Investimentos,52,Equipamentos e Material Permanente,100000.0,100000.0,3000.0,3000.0,3.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,93,Indenizações e Restituições,12878.65,12878.65,12878.64,2378.93,18.47
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,4,DESPESAS DE CAPITAL,4,Investimentos,51,Obras e Instalações,390000.0,390000.0,390000.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,579701.24,579701.24,140005.41,100480.61,17.33
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,49,Auxílio-Transporte,10000.0,10000.0,10000.0,4260.0,42.6
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,7763600.18,7763600.18,4726107.18,462105.95,5.95
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,40,Serviços de Tecnologia da Informação e Comunicação,3576000.43,3576000.43,3574480.21,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,81555336.77,81555336.77,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,40,Serviços de Tecnologia da Informação e Comunicação,1150000.0,1150000.0,148135.0,3099.58,0.27
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,4,DESPESAS DE CAPITAL,4,Investimentos,0,Não informado,1590108.0,1590108.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,92,Despesas de Exercícios Anteriores,13230.45,13230.45,1230.45,1230.45,9.3
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,200.0,200.0,200.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,50000.0,50000.0,50000.0,13323.3,26.65
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,40,Serviços de Tecnologia da Informação e Comunicação,45128.43,45128.43,17765.14,154.9,0.34
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,4084886.8,4084886.8,4087886.8,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,92,Despesas de Exercícios Anteriores,11213.85,11213.85,9505.65,6002.16,53.52
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,1200000.0,1200000.0,253727.92,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,1171.28,1171.28,1171.28,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,93,Indenizações e Restituições,22000.0,22000.0,12693.48,2693.48,12.24
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,37903.18,37903.18,30903.18,2500.67,6.6
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,3000.0,3000.0,3000.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4815,FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,5040455.89,5040455.89,3703604.14,123594.32,2.45
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,100000.0,100000.0,57908.0,26952.81,26.95
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,334,Fomento ao trabalho,902,OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO,0158,FINANCIAMENTO DE PROGRAMAS DE DESENVOLVIMENTO ECONOMICO A CARGO DO BNDES,4,DESPESAS DE CAPITAL,5,Inversões Financeiras,66,Concessão de Empréstimos e Financiamentos,22776113296.0,22776113296.0,4529198329.0,4529198329.0,19.89
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,671698.99,671698.99,662509.49,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,38901,Fundo de Amparo ao Trabalhador,40901,FUNDO DE AMPARO AO TRABALHADOR - FAT,11,Trabalho,334,Fomento ao trabalho,902,OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO,0158,FINANCIAMENTO DE PROGRAMAS DE DESENVOLVIMENTO ECONOMICO A CARGO DO BNDES,4,DESPESAS DE CAPITAL,5,Inversões Financeiras,0,Não informado,218116225.0,218116225.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,37201,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",40203,FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Jurídica,1710000.0,1710000.0,172025.64,77095.22,4.51
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,28,Encargos especiais,846,Outros encargos especiais,909,OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS,0643,"COMPLEMENTO DA ATUALIZACAO MONETARIA DOS RECURSOS DO FUNDO DE GARANTIA DO TEMPO DE SERVICO - FGTS (LEI COMPLEMENTAR N. 110, DE 2001)",3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,63036000.0,63036000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,10000.0,10000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,366,Educação de jovens e adultos,2310,"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA",0A26,CONCESSAO DE AUXILIO-FINANCEIRO,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,300000.0,300000.0,0.0,0.0,0.0
2026,40000,Ministério do Trabalho e Emprego,40000,Ministério do Trabalho e Emprego - Unidades com vínculo direto,40101,MINISTERIO DO TRABALHO E EMPREGO,11,Trabalho,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,0,Não informado,108965575.98,108965575.98,0.0,0.0,0.0
